visit_id,business_name,city,inspection_date,inspection_type,violation_code,observation,ice_machine_mention,ice_keyword_found,license_number,license_id
13486590,HIGHLAND HOUSE,DUNEDIN,10/06/2025,Routine - Food,41-17-4,"Intermediate - Spray bottle containing toxic substance not labeled.
Unlabeled spray bottle in bar. Operator removed. **Corrected On-Site**",NO,,6200494,9317331
10910609,THE BURG DINER,ST. PETERSBURG,09/17/2025,Routine - Food,22-20-5,Basic - Accumulation of black mold-like substance and debris in the interior of the ice machine.,YES,ice machine,6200500,6053667
10910609,THE BURG DINER,ST. PETERSBURG,09/17/2025,Routine - Food,14-09-4,"Basic - Cutting board has cut marks and is no longer cleanable.
Cutting boards at deli coolers no longer cleanable, stained and grooved.",NO,,6200500,6053667
10910609,THE BURG DINER,ST. PETERSBURG,09/17/2025,Routine - Food,12B-07-4,Basic - Employee beverage container on a food preparation table or over/next to clean equipment/utensils. On prep table in front of microwave. Operator moved beverage,NO,,6200500,6053667
10910609,THE BURG DINER,ST. PETERSBURG,09/17/2025,Routine - Food,24-08-4,Basic - Equipment and utensils not properly air-dried - wet nesting. Cups at bar area.,NO,,6200500,6053667
10910609,THE BURG DINER,ST. PETERSBURG,09/17/2025,Routine - Food,14-11-5,"Basic - Equipment in poor repair.
Detached gasket in rear kitchen reach in cooler ""True""  brand cooler.",NO,,6200500,6053667
10910609,THE BURG DINER,ST. PETERSBURG,09/17/2025,Routine - Food,36-73-4,Basic - Floor soiled/has accumulation of debris behind coolers and cook equipment. Operator moved equipment and cleaned.  **Corrected On-Site**,NO,,6200500,6053667
10910609,THE BURG DINER,ST. PETERSBURG,09/17/2025,Routine - Food,08B-38-4,Basic - Food stored on floor. Containers of food in walk in freezer stored on the floor. Operator moved to a shelf.  **Corrected On-Site**,NO,,6200500,6053667
10910609,THE BURG DINER,ST. PETERSBURG,09/17/2025,Routine - Food,10-17-4,Basic - In-use knife/knives stored in under hot holding unit,NO,,6200500,6053667
10910609,THE BURG DINER,ST. PETERSBURG,09/17/2025,Routine - Food,10-06-5,"Basic - In-use utensil not stored with handle above the top of time/temperature control for safety food and rim of the container.
Single serve portion cup being kept in feta cheese container as utensil.",NO,,6200500,6053667
10910609,THE BURG DINER,ST. PETERSBURG,09/17/2025,Routine - Food,33-11-4,Basic - Missing drain plug at dumpster.,NO,,6200500,6053667
10910609,THE BURG DINER,ST. PETERSBURG,09/17/2025,Routine - Food,23-03-4,"Basic - Nonfood-contact surface soiled with grease, food debris, dirt, slime or dust.
Hood systems over cook equipment heavily soiled with buildup of grease. 
Fans at bar heavily soiled with dust",NO,,6200500,6053667
10910609,THE BURG DINER,ST. PETERSBURG,09/17/2025,Routine - Food,33-16-4,Basic - Open dumpster lid. Operator closed.  **Corrected On-Site**,NO,,6200500,6053667
10910609,THE BURG DINER,ST. PETERSBURG,09/17/2025,Routine - Food,08B-17-4,Basic - Unwashed celery and peppers stored with ready-to-eat carrot sticks. Stored over ready to eat foods.,NO,,6200500,6053667
10910609,THE BURG DINER,ST. PETERSBURG,09/17/2025,Routine - Food,36-27-5,"Basic - Wall soiled with accumulated grease, food debris, and/or dust. Wall behind prep table near warewashing area and dry storage, walls in kitchen next to deli cooler and flat top",NO,,6200500,6053667
10910609,THE BURG DINER,ST. PETERSBURG,09/17/2025,Routine - Food,12A-07-5,"High Priority - Employee failed to wash hands before putting on gloves to initiate a task working with food.
Cook failed to wash hands before grabbing change of gloves to work with food.
He then washed hands and put new gloves on.  **Corrective Action Taken**",NO,,6200500,6053667
10910609,THE BURG DINER,ST. PETERSBURG,09/17/2025,Routine - Food,12A-13-4,"High Priority - Employee handled soiled equipment or utensils and then engaged in food preparation, handled clean equipment or utensils, or touched unwrapped single-service items without washing hands.
Dish washer failed to wash hands before grabbing change of gloves to handle clean dishes. 
He then washed hands and put on new gloves.  **Corrective Action Taken**",NO,,6200500,6053667
10910609,THE BURG DINER,ST. PETERSBURG,09/17/2025,Routine - Food,01B-14-4,"High Priority - Shell eggs in use or stored with cracks or broken shells. See stop sale.
One egg with broken shell in reach in cooler in rear kitchen . Operator discarded.",NO,,6200500,6053667
10910609,THE BURG DINER,ST. PETERSBURG,09/17/2025,Routine - Food,03A-02-5,"High Priority - Time/temperature control for safety food cold held at greater than 41 degrees Fahrenheit.
Shredded cheddar (49F - Cold Holding; retemped at 42); feta cheese (49F - Cold Holding; retemped at 40F).
Items in deli cooler out of temp due to keeping lid open. Operator put items in the freezer and kept cooler lid closed and got items back in temp quickly.  **Corrected On-Site** **Repeat Violation**",NO,,6200500,6053667
10910609,THE BURG DINER,ST. PETERSBURG,09/17/2025,Routine - Food,03F-02-5,"High Priority - Time/temperature control for safety food identified in the written procedure as a food held using time as a public health control has no time marking and the time removed from temperature control cannot be determined. See stop sale.
Operator prepared potatoes to rehydrate and failed to time stamp when finished. He time marked afterward with my instruction.  **Corrected On-Site**",NO,,6200500,6053667
10910609,THE BURG DINER,ST. PETERSBURG,09/17/2025,Routine - Food,12A-03-4,"Intermediate - Employee washed hands in a sink other than an approved handwash sink.
Dish washer washed hands in 3 compartment sink.",NO,,6200500,6053667
10910609,THE BURG DINER,ST. PETERSBURG,09/17/2025,Routine - Food,22-02-4,"Intermediate - Food-contact surface soiled with food debris, mold-like substance or slime.
Meat grinder with cutting board stained and soiled with debris; not used today.
Stand mixer soiled with grease and debris; not used today.
Interior of food processor cracking and stained red.  **Repeat Violation**",NO,,6200500,6053667
10910609,THE BURG DINER,ST. PETERSBURG,09/17/2025,Routine - Food,31A-11-4,"Intermediate - Handwash sink used for purposes other than handwashing.
Coffee machine parts and squirt bottle being stored on hand wash sink in kitchen. Operator removed and washed items.  **Corrected On-Site**",NO,,6200500,6053667
10910609,THE BURG DINER,ST. PETERSBURG,09/17/2025,Routine - Food,05-08-4,Intermediate - No probe thermometer provided to measure temperature of food products.,NO,,6200500,6053667
13523023,THE BURG DINER,ST. PETERSBURG,03/09/2026,Routine - Food,32-04-4,"Basic - Bathroom located inside establishment not completely enclosed with tight-fitting, self-closing doors.
-men's restroom not enclosed with self-closing door **Warning**",NO,,6200500,6053667
13523023,THE BURG DINER,ST. PETERSBURG,03/09/2026,Routine - Food,40-06-5,"Basic - Employee personal items stored in or above a food preparation area, food, clean equipment and utensils, or single-service items.
-sunglasses on clean dish rack in dish wash area 
Operator removed **Corrected On-Site** **Warning**",NO,,6200500,6053667
13523023,THE BURG DINER,ST. PETERSBURG,03/09/2026,Routine - Food,14-11-5,"Basic - Equipment in poor repair.
-dish machine is tripping electric outlet when it's ran causing it to turn off after being ran  **Repeat Violation** **Warning**",NO,,6200500,6053667
13523023,THE BURG DINER,ST. PETERSBURG,03/09/2026,Routine - Food,10-20-4,"Basic - In-use tongs stored on oven door handle between uses.
Operator removed. **Corrected On-Site** **Warning**",NO,,6200500,6053667
13523023,THE BURG DINER,ST. PETERSBURG,03/09/2026,Routine - Food,36-27-5,"Basic - Wall soiled with accumulated grease, food debris, and/or dust.
-wall at end of cook line  **Repeat Violation** **Warning**",NO,,6200500,6053667
13523023,THE BURG DINER,ST. PETERSBURG,03/09/2026,Routine - Food,22-41-4,"High Priority - Dishmachine chlorine sanitizer not at proper minimum strength. Discontinue use of dishmachine for sanitizing and set up manual sanitization until dishmachine is repaired and sanitizing properly.

Dishwasher (Chlorine 0ppm)
Operator restocked dish machine with sanitizer and primed, but it is still testing at 0PPM. 
Operator set up 3 compartment sink sanitize compartment and will sanitize that way until machine has been serviced and is testing properly.  **Corrective Action Taken** **Warning**",NO,,6200500,6053667
13523023,THE BURG DINER,ST. PETERSBURG,03/09/2026,Routine - Food,22-43-4,"High Priority - Quaternary ammonium sanitizer not at proper minimum strength for manual warewashing. Do not use equipment/utensils not properly sanitized.
Triple Sink (Quaternary 0ppm)
Operator added more sanitizer tablets and retested at 200 PPM.  **Warning**",NO,,6200500,6053667
13523023,THE BURG DINER,ST. PETERSBURG,03/09/2026,Routine - Food,02C-01-5,"High Priority - Ready-to-eat, time/temperature control for safety food marked with a date that exceeds 7 days after opening/preparation.
Lemon chicken soup date marked 2/28
Brown gravy from reconstituted mix containing milk date marked 2/27
Broccoli soup date marked 2/23
Cooked black beans date marked 2/18
Cooked rice date marked 2/19
 **Warning**",NO,,6200500,6053667
13523023,THE BURG DINER,ST. PETERSBURG,03/09/2026,Routine - Food,01B-24-5,"High Priority - Ready-to-eat, time/temperature control for safety food not consumed/sold within 7 days after opening/preparation. See stop sale.
Lemon chicken soup date marked 2/28
Brown gravy from reconstituted mix containing milk date marked 2/27
Broccoli soup date marked 2/23
Cooked black beans date marked 2/18
Cooked rice date marked 2/19
 **Warning**",NO,,6200500,6053667
13523023,THE BURG DINER,ST. PETERSBURG,03/09/2026,Routine - Food,01B-13-4,"High Priority - Stop Sale issued due to food not being in a wholesome, sound condition.
Butter packets in reach in cooler on server line bearing a 7AM time mark, but operator said they no longer use time as a public health control for this item. Butter packets in time marked container temped at 56F, while those in original container next to it temped at 38F. 
Stop Sale issued at 11AM due to these items being on Time as a Public Health Control written procedures, time marked, and out of temp. **Warning**",NO,,6200500,6053667
13523023,THE BURG DINER,ST. PETERSBURG,03/09/2026,Routine - Food,03A-02-5,"High Priority - Time/temperature control for safety food cold held at greater than 41 degrees Fahrenheit.

Sliced tomatoes  (53F - Cold Holding); sliced cheeses (55F - Cold Holding); mashed potatoes  (56F - Cold Holding)
Tomatoes and cheese prepped yesterday stacked high and temping high, though items in bottom of container were cooler. Instructed operator to cool these items and return to reach in prep cooler with lid to keep hot air out. 
Mashed potatoes cooked yesterday temped high in reach in cooler on cook line due to operator ""leaving them out for about an hour and a half"" because translation issue about rehydrating hashbrowns led him to believe he could leave potatoes out. I explained the difference between cold holding and preparation time involved in rehydrating their hash brown product. I instructed operator to put mashed potatoes in freezer to cool them.  **Repeat Violation** **Admin Complaint**",NO,,6200500,6053667
13523023,THE BURG DINER,ST. PETERSBURG,03/09/2026,Routine - Food,03F-04-5,"High Priority - Time/temperature control for safety food held using time as a public health control not discarded at the end of the 4-hour period. See stop sale.
Butter packets in reach in cooler on server line bearing a 7AM time mark, but operator said they no longer use time as a public health control for this item. Butter packets in time marked container temped at 56F, while those in original container next to it temped at 38F. 
Stop Sale issued at 11AM due to these items being on Time as a Public Health Control written procedures, time marked, and out of temp. **Warning**",NO,,6200500,6053667
13523023,THE BURG DINER,ST. PETERSBURG,03/09/2026,Routine - Food,03F-02-5,"High Priority - Time/temperature control for safety food identified in the written procedure as a food held using time as a public health control has no time marking and the time removed from temperature control cannot be determined.
French fries cooked at 7AM on cook line with no time mark. Operator was unaware that this food item needed to be discarded after 4 hours. Informed him at 11AM that they must be discarded. 
 **Repeat Violation** **Admin Complaint**",NO,,6200500,6053667
13523023,THE BURG DINER,ST. PETERSBURG,03/09/2026,Routine - Food,03D-15-4,"Intermediate - Food being cooled by nonapproved method as evidenced by inadequate rate of cooling during time of inspection.
Mashed potatoes  (56F - Cold Holding, retemped at 55F)
-operator put in freezer to cool but only went down 1F due to being dense and stacked high. Operator transferred to shallow pan to finish cooling. **Warning**",NO,,6200500,6053667
13523023,THE BURG DINER,ST. PETERSBURG,03/09/2026,Routine - Food,02C-02-5,"Intermediate - Ready-to-eat, time/temperature control for safety food prepared onsite and held more than 24 hours not properly date marked.
Lamb giouvetsi in reach in cooler near walk in freezer prepared last Thursday had no date mark.
Operator date marked.  **Corrected On-Site** **Warning**",NO,,6200500,6053667
13527090,FRIENDLY TAVERN,REDINGTON SHORES,11/13/2025,Food-Licensing Inspection,31B-04-4,"Basic - No handwashing sign provided at a hand sink used by food employees.
Some hand sinks missing hand wash sign.",NO,,6200528,9695860
13527090,FRIENDLY TAVERN,REDINGTON SHORES,11/13/2025,Food-Licensing Inspection,22-02-4,"Intermediate - Food-contact surface soiled with food debris, mold-like substance or slime.
Some equipment in kitchen with construction debris/dust.",NO,,6200528,9695860
13527090,FRIENDLY TAVERN,REDINGTON SHORES,11/13/2025,Food-Licensing Inspection,16-37-1,Intermediate - No chemical test kit provided when using sanitizer at three-compartment sink/warewashing machine or wiping cloths.,NO,,6200528,9695860
13575222,FRIENDLY TAVERN,REDINGTON SHORES,03/17/2026,Routine - Food,14-09-4,"Basic - Cutting board has cut marks and is no longer cleanable.
Cook line",NO,,6200528,9695860
13575222,FRIENDLY TAVERN,REDINGTON SHORES,03/17/2026,Routine - Food,36-73-4,"Basic - Floor soiled/has accumulation of debris.
Accumulation of grease under cook line",NO,,6200528,9695860
13575222,FRIENDLY TAVERN,REDINGTON SHORES,03/17/2026,Routine - Food,08B-38-4,"Basic - Food stored on floor.
Boxes of food on floor in walk in freezer",NO,,6200528,9695860
13575222,FRIENDLY TAVERN,REDINGTON SHORES,03/17/2026,Routine - Food,14-69-4,Basic - Ice buildup in reach-in freezer and/or walk-in freezer.,NO,,6200528,9695860
13575222,FRIENDLY TAVERN,REDINGTON SHORES,03/17/2026,Routine - Food,10-13-5,"Basic - In-use ice scoop and bucket for ice machine located outside not stored in a protected manner between uses.
Next to outside ice machine",YES,ice machine,6200528,9695860
13575222,FRIENDLY TAVERN,REDINGTON SHORES,03/17/2026,Routine - Food,10-20-4,"Basic - In-use tongs stored on equipment door handle between uses.
Oven door handle",NO,,6200528,9695860
13575222,FRIENDLY TAVERN,REDINGTON SHORES,03/17/2026,Routine - Food,23-03-4,"Basic - Nonfood-contact surface soiled with grease, food debris, dirt, slime or dust.
Hood filters soiled",NO,,6200528,9695860
13575222,FRIENDLY TAVERN,REDINGTON SHORES,03/17/2026,Routine - Food,08B-63-4,"Basic - Unpackaged food in an unprotected holding unit in a customer/nonsecure area.
Outdoor walk in freezer not secured when not in use",NO,,6200528,9695860
13575222,FRIENDLY TAVERN,REDINGTON SHORES,03/17/2026,Routine - Food,22-41-4,"High Priority - Dishmachine chlorine sanitizer not at proper minimum strength. Discontinue use of dishmachine for sanitizing and set up manual sanitization until dishmachine is repaired and sanitizing properly. 0ppm, chlorine line had cracks causing leaks, staff corrected, 50ppm.

If the dishmachine fails to function properly, this establishment has no 3-compartment sink in which
to manually wash/rinse/sanitize. Such failure could result in administrative action and/or suspension
of license. Installation of a 3-compartment sink is recommended. **Corrected On-Site**",NO,,6200528,9695860
10918937,HEAVENLY DONUTS SWEETS & EATS,GULFPORT,10/31/2025,Routine - Food,32-02-4,Basic - Bathroom door left open other than during cleaning or maintenance.,NO,,6200531,9544266
10918937,HEAVENLY DONUTS SWEETS & EATS,GULFPORT,10/31/2025,Routine - Food,32-04-4,"Basic - Bathroom located inside establishment not completely enclosed with tight-fitting, self-closing doors.",NO,,6200531,9544266
10918937,HEAVENLY DONUTS SWEETS & EATS,GULFPORT,10/31/2025,Routine - Food,10-20-4,Basic - In-use tongs stored on equipment door handle between uses.,NO,,6200531,9544266
10918937,HEAVENLY DONUTS SWEETS & EATS,GULFPORT,10/31/2025,Routine - Food,22-41-4,"High Priority - Dishmachine chlorine sanitizer not at proper minimum strength. Reading 0ppm. Discontinue use of dishmachine for sanitizing and set up manual sanitization until dishmachine is repaired and sanitizing properly.

Operator replaced sanitizer bucket. Rechecked dishmachine chlorine sanitizer solution. Reading 50ppm. **Corrected On-Site**",NO,,6200531,9544266
10918937,HEAVENLY DONUTS SWEETS & EATS,GULFPORT,10/31/2025,Routine - Food,22-02-4,"Intermediate - Food-contact surface soiled with food debris, mold-like substance or slime.

Cutting board on reach-in cooler on cooks line is soiled with food debris between cracks",NO,,6200531,9544266
10918937,HEAVENLY DONUTS SWEETS & EATS,GULFPORT,10/31/2025,Routine - Food,31A-11-4,"Intermediate - Handwash sinks on cooks line used to store measuring cup inside bowl.

Operator removed cup. **Corrected On-Site**",NO,,6200531,9544266
13565613,HEAVENLY DONUTS SWEETS & EATS,GULFPORT,03/13/2026,Routine - Food,22-20-5,Basic - Accumulation of pink mold-like substance in the interior of the ice machine. **Warning**,YES,ice machine,6200531,9544266
13565613,HEAVENLY DONUTS SWEETS & EATS,GULFPORT,03/13/2026,Routine - Food,32-02-4,Basic - Bathroom door left open other than during cleaning or maintenance. **Repeat Violation** **Warning**,NO,,6200531,9544266
13565613,HEAVENLY DONUTS SWEETS & EATS,GULFPORT,03/13/2026,Routine - Food,32-04-4,Basic - Bathrooms located inside establishment not enclosed with self-closing doors. **Repeat Violation** **Warning**,NO,,6200531,9544266
13565613,HEAVENLY DONUTS SWEETS & EATS,GULFPORT,03/13/2026,Routine - Food,14-09-4,"Basic - Cutting board has cut marks and is no longer cleanable.
-cutting boards on cook line and at wait station are grooved **Warning**",NO,,6200531,9544266
13565613,HEAVENLY DONUTS SWEETS & EATS,GULFPORT,03/13/2026,Routine - Food,10-20-4,Basic - In-use tongs on cook line  stored on oven door handle between uses. Operator removed tongs.  **Corrected On-Site** **Repeat Violation** **Warning**,NO,,6200531,9544266
13565613,HEAVENLY DONUTS SWEETS & EATS,GULFPORT,03/13/2026,Routine - Food,03D-02-5,"High Priority - Cooked/heated time/temperature control for safety food not cooled from 135 degrees Fahrenheit to 41 degrees Fahrenheit within 6 hours.
Corn chowder (48F - Cooling) made yesterday around 1-3 PM. Stop Sale issued.
Sausage gravy  (51F - Cooling) made yesterday around 5 PM. Stop Sale issued. **Warning**",NO,,6200531,9544266
13565613,HEAVENLY DONUTS SWEETS & EATS,GULFPORT,03/13/2026,Routine - Food,22-41-4,"High Priority - Dishmachine chlorine sanitizer not at proper minimum strength. Discontinue use of dishmachine for sanitizing and set up manual sanitization until dishmachine is repaired and sanitizing properly.
Dishwasher (Chlorine 0ppm, retested at 50PPM)
Operator adjusted sanitizer bucket so that tube could reach product and primed. **Corrected On-Site** **Repeat Violation** **Admin Complaint**",NO,,6200531,9544266
13565613,HEAVENLY DONUTS SWEETS & EATS,GULFPORT,03/13/2026,Routine - Food,01B-13-4,"High Priority - Stop Sale issued due to food not being in a wholesome, sound condition.

Butter packets reserved to customers.  **Warning**",NO,,6200531,9544266
13565613,HEAVENLY DONUTS SWEETS & EATS,GULFPORT,03/13/2026,Routine - Food,01B-02-5,"High Priority - Stop Sale issued on time/temperature control for safety food due to temperature abuse.

Corn chowder (48F - Cooling) made yesterday around 1-3 PM.

Sausage gravy  (51F - Cooling) made yesterday around 5 PM.  **Warning**",NO,,6200531,9544266
13565613,HEAVENLY DONUTS SWEETS & EATS,GULFPORT,03/13/2026,Routine - Food,07-08-5,"High Priority - Time/temperature control for safety food re-served to customers.
Observed butter packets on table and server seat new guests with butter packs kept on table.  **Admin Complaint**",NO,,6200531,9544266
13565613,HEAVENLY DONUTS SWEETS & EATS,GULFPORT,03/13/2026,Routine - Food,22-02-4,"Intermediate - Food-contact surface soiled with food debris, mold-like substance or slime.
-cutting boards on cook line and at wait station are stained **Repeat Violation** **Warning**",NO,,6200531,9544266
13565613,HEAVENLY DONUTS SWEETS & EATS,GULFPORT,03/13/2026,Routine - Food,53B-01-5,"Intermediate - No proof of required state approved employee training provided for any employees. To order approved program food safety material, call DBPR contracted provider: Florida Restaurant and Lodging Association (SafeStaff) 866-372-7233. **Warning**",NO,,6200531,9544266
13651192,HEAVENLY DONUTS SWEETS & EATS,GULFPORT,03/17/2026,Routine - Food,22-20-5,Basic - - From initial inspection : Basic - Accumulation of pink mold-like substance in the interior of the ice machine. **Warning**     - From follow-up inspection 2026-03-17:  **Time Extended**,YES,ice machine,6200531,9544266
13651192,HEAVENLY DONUTS SWEETS & EATS,GULFPORT,03/17/2026,Routine - Food,14-09-4,"Basic - - From initial inspection : Basic - Cutting board has cut marks and is no longer cleanable.
-cutting boards on cook line and at wait station are grooved **Warning**     - From follow-up inspection 2026-03-17:  **Time Extended**",NO,,6200531,9544266
13651192,HEAVENLY DONUTS SWEETS & EATS,GULFPORT,03/17/2026,Routine - Food,22-02-4,"Intermediate - - From initial inspection : Intermediate - Food-contact surface soiled with food debris, mold-like substance or slime.
-cutting boards on cook line and at wait station are stained **Repeat Violation** **Warning**     - From follow-up inspection 2026-03-17:  **Time Extended**",NO,,6200531,9544266
10903996,HOOTERS ON 4TH STREET,ST. PETERSBURG,10/20/2025,Routine - Food,36-73-4,Basic - Floor soiled/has accumulation of debris in walk-in cooler.,NO,,6200562,4418602
10903996,HOOTERS ON 4TH STREET,ST. PETERSBURG,10/20/2025,Routine - Food,02D-01-5,"Basic - Working containers of food removed from original container not identified by common name.

Container containing fry seasoning not labeled on bottom shelf of prep table in kitchen.

Operator labeled container. **Corrected On-Site**",NO,,6200562,4418602
10903996,HOOTERS ON 4TH STREET,ST. PETERSBURG,10/20/2025,Routine - Food,22-02-4,"Intermediate - Food-contact surface soiled with food debris, mold-like substance or slime.
Can opener on prep table in kitchen soiled with buildup.",NO,,6200562,4418602
10875277,THE KITCHEN IN DUNEDIN,DUNEDIN,12/22/2025,Routine - Food,36-37-5,"Basic - Ceiling not smooth, nonabsorbent and easily cleanable in food preparation, food storage, or warewashing areas.
Ceiling tiles in dry storage acoustic tiles. Not smooth and easily cleanable. **Warning**",NO,,6200634,8731877
10875277,THE KITCHEN IN DUNEDIN,DUNEDIN,12/22/2025,Routine - Food,36-36-4,"Basic - Ceiling tile missing.
Ceiling tiles throughout kitchen missing in dry storage. **Warning**",NO,,6200634,8731877
10875277,THE KITCHEN IN DUNEDIN,DUNEDIN,12/22/2025,Routine - Food,14-09-4,"Basic - Cutting board has cut marks and is no longer cleanable.
Cutting boards on cook line and storage grooved,  **Warning**",NO,,6200634,8731877
10875277,THE KITCHEN IN DUNEDIN,DUNEDIN,12/22/2025,Routine - Food,12B-07-4,"Basic - Employee beverage container on a food preparation table or over/next to clean equipment/utensils.
Employee beverage next to margarine in wait station. Operator moved drink. **Warning**",NO,,6200634,8731877
10875277,THE KITCHEN IN DUNEDIN,DUNEDIN,12/22/2025,Routine - Food,24-08-4,"Basic - Equipment and utensils not properly air-dried - wet nesting.
Cups wet nesting in wait station above coffee machine. **Warning**",NO,,6200634,8731877
10875277,THE KITCHEN IN DUNEDIN,DUNEDIN,12/22/2025,Routine - Food,14-11-5,"Basic - Equipment in poor repair.
Handle of reach in cooler damaged in disrepair. Insulation visible. **Warning**",NO,,6200634,8731877
10875277,THE KITCHEN IN DUNEDIN,DUNEDIN,12/22/2025,Routine - Food,36-17-5,"Basic - Floor tiles missing and/or in disrepair.
Floor tiles throughout kitchen missing and in disrepair. **Warning**",NO,,6200634,8731877
10875277,THE KITCHEN IN DUNEDIN,DUNEDIN,12/22/2025,Routine - Food,22-08-4,"Basic - Interior of oven/microwave has accumulation of black substance/grease/food debris.
Interior of microwave on cookline soiled with debris  **Warning**",NO,,6200634,8731877
10875277,THE KITCHEN IN DUNEDIN,DUNEDIN,12/22/2025,Routine - Food,12B-13-4,"Basic - Opened employee beverage container in a cold holding unit with food to be served to customers.
Employee beverage in cooler in wait station. Operator moved beverage. **Corrected On-Site** **Warning**",NO,,6200634,8731877
10875277,THE KITCHEN IN DUNEDIN,DUNEDIN,12/22/2025,Routine - Food,14-33-4,"Basic - Reach-in cooler shelves with rust that has pitted the surface.
Shelves of reach in coolers on cookline and in dry storage rusted. **Warning**",NO,,6200634,8731877
10875277,THE KITCHEN IN DUNEDIN,DUNEDIN,12/22/2025,Routine - Food,14-12-4,"Basic - Utensils in poor condition.
Rubber spatulas on prep table melted.  **Warning**",NO,,6200634,8731877
10875277,THE KITCHEN IN DUNEDIN,DUNEDIN,12/22/2025,Routine - Food,21-09-4,"Basic - Wet wiping cloths used for occasional spills on equipment food- and nonfood-contact surfaces not clean.
Soiled wet wiping cloths used on ware washing station. Operator removed dirty wiping cloths. **Corrected On-Site** **Warning**",NO,,6200634,8731877
10875277,THE KITCHEN IN DUNEDIN,DUNEDIN,12/22/2025,Routine - Food,21-07-4,"Basic - Wiping cloth chlorine sanitizing solution not at proper minimum strength.
Sanitizer bucket at waitstation measured at 0ppm. Operator corrected to 100ppm **Corrected On-Site** **Warning**",NO,,6200634,8731877
10875277,THE KITCHEN IN DUNEDIN,DUNEDIN,12/22/2025,Routine - Food,02D-01-5,"Basic - Working containers of food removed from original container not identified by common name.
Squeeze bottle of butter on cookline not labeled.  **Warning**",NO,,6200634,8731877
10875277,THE KITCHEN IN DUNEDIN,DUNEDIN,12/22/2025,Routine - Food,12A-27-4,"High Priority - Employee cracked raw shell eggs and then handled ready-to-eat food and/or clean equipment or utensils without washing hands. 
Employee cracked eggs and then touched clean plates to serve food with. No hand wash. **Warning**",NO,,6200634,8731877
10875277,THE KITCHEN IN DUNEDIN,DUNEDIN,12/22/2025,Routine - Food,12A-07-5,"High Priority - Employee failed to wash hands before putting on gloves to initiate a task working with food.
Employee did not wash hands when changing gloves after moving container of dirty towels from hand wash sink or after cracking eggs. Only one hand sink inside the establishment for employees to use, located in back of kitchen in ware washing areas. **Warning**",NO,,6200634,8731877
10875277,THE KITCHEN IN DUNEDIN,DUNEDIN,12/22/2025,Routine - Food,12A-13-4,"High Priority - Employee handled soiled equipment or utensils and then engaged in food preparation, handled clean equipment or utensils, or touched unwrapped single-service items without washing hands.
Employee moved dirty wash bucket from, hand wash sink. Did not wash hands before putting on new gloves and preparing food in deep fryer. **Warning**",NO,,6200634,8731877
10875277,THE KITCHEN IN DUNEDIN,DUNEDIN,12/22/2025,Routine - Food,08A-05-6,"High Priority - Raw animal food stored over/not properly separated from ready-to-eat food.
Raw beef and pork overreact to eat chicken and blue berries in reach in freezer in back of kitchen.
Raw pork overreact cooked pork in reach in cooler in dry storage. **Warning**",NO,,6200634,8731877
10875277,THE KITCHEN IN DUNEDIN,DUNEDIN,12/22/2025,Routine - Food,02C-01-5,"High Priority - Ready-to-eat, time/temperature control for safety food marked with a date that exceeds 7 days after opening/preparation.
Blue cheese 2qts prepared October 4th 25
1 qt Alfredo sauce prepared 12 14 25
2 qts Hollandaise prepared 12 13 25 **Repeat Violation** **Admin Complaint**",NO,,6200634,8731877
10875277,THE KITCHEN IN DUNEDIN,DUNEDIN,12/22/2025,Routine - Food,01B-24-5,"High Priority - Ready-to-eat, time/temperature control for safety food not consumed/sold within 7 days after opening/preparation. See stop sale.
Blue cheese prepared October 4th 25
Alfredo sauce prepared 12 14 25
Hollandaise prepared 12 13 25 **Warning**",NO,,6200634,8731877
10875277,THE KITCHEN IN DUNEDIN,DUNEDIN,12/22/2025,Routine - Food,41-10-4,"High Priority - Toxic substance/chemical improperly stored.
Butane fuel stored in top of reach in cooler on cookline. Operator moved fuel from food contact surfaces. **Corrected On-Site** **Warning**",NO,,6200634,8731877
10875277,THE KITCHEN IN DUNEDIN,DUNEDIN,12/22/2025,Routine - Food,22-02-4,"Intermediate - Food-contact surface soiled with food debris, mold-like substance or slime.
Cutting boards on cookline soiled with debris, deli slicer soiled with food debris **Warning**",NO,,6200634,8731877
10875277,THE KITCHEN IN DUNEDIN,DUNEDIN,12/22/2025,Routine - Food,31A-11-4,"Intermediate - Handwash sink used for purposes other than handwashing.
Hand wash sink used to store bucket with dirty wiping cloths. Operator removed bucket from handwash sink. **Corrected On-Site** **Warning**",NO,,6200634,8731877
10875277,THE KITCHEN IN DUNEDIN,DUNEDIN,12/22/2025,Routine - Food,22-31-4,"Intermediate - Non-pitting surface rust on food-contact equipment.
Surface of can opener blade rusted. **Warning**",NO,,6200634,8731877
10875277,THE KITCHEN IN DUNEDIN,DUNEDIN,12/22/2025,Routine - Food,02C-02-5,"Intermediate - Ready-to-eat, time/temperature control for safety food prepared onsite and held more than 24 hours not properly date marked.
Cooked sausage not date marked in reach in cooler on cookline soiled line. Operator said was prepared yesterday. **Warning**",NO,,6200634,8731877
